s,x,y,z,tx,ty,tz,area,coverage,width,height,eta,d_eq,z_floor,z_ceil,n_pts
191.0000,1366.4664,742.4877,232.2949,0.1078,0.9936,-0.0341,56.0791,1.0000,10.7334,8.0439,1.4583,8.4500,229.9410,238.3287,13069
192.0000,1366.5463,743.3495,232.2611,0.0757,0.9962,-0.0440,51.4030,0.9722,10.5742,8.0016,1.5411,8.0900,230.0223,238.4601,12468
193.0000,1366.5959,744.2085,232.2186,0.0387,0.9978,-0.0547,55.5183,1.0000,10.4661,7.6295,1.4905,8.4076,230.1417,238.4900,12018
194.0000,1366.6114,745.0643,232.1669,-0.0034,0.9978,-0.0660,51.7721,1.0000,10.5566,7.3798,1.4131,8.1190,230.3030,238.0383,12831
195.0000,1366.5888,745.9169,232.1055,-0.0503,0.9957,-0.0778,52.1025,1.0000,10.7405,7.4167,1.3960,8.1449,230.1933,237.9685,13632
196.0000,1366.5242,746.7658,232.0339,-0.1017,0.9907,-0.0900,52.7611,1.0000,10.6337,7.1558,1.4281,8.1962,230.0772,237.3421,13213
197.0000,1366.4137,747.6110,231.9515,-0.1571,0.9823,-0.1024,49.9105,1.0000,10.4550,7.4876,1.4322,7.9717,229.5841,237.2345,13412
198.0000,1366.2532,748.4521,231.8579,-0.2158,0.9697,-0.1149,50.8288,1.0000,10.2572,7.6924,1.3985,8.0447,229.2964,237.1729,13707
199.0000,1366.0399,749.2889,231.7528,-0.2733,0.9536,-0.1261,49.5538,1.0000,9.5284,7.8719,1.3347,7.9432,228.9154,236.9337,14761
200.0000,1365.7760,750.1218,231.6379,-0.3243,0.9364,-0.1343,48.3277,1.0000,9.1017,7.8987,1.2989,7.8443,228.7446,236.7591,15339
201.0000,1365.4657,750.9510,231.5153,-0.3689,0.9189,-0.1396,46.7860,1.0000,9.0032,7.7769,1.2766,7.7182,228.5881,236.6016,13288
202.0000,1365.1131,751.7768,231.3871,-0.4076,0.9020,-0.1424,46.2931,1.0000,8.7919,7.8176,1.2552,7.6774,228.4547,236.6395,12247
203.0000,1364.7222,752.5996,231.2557,-0.4408,0.8861,-0.1429,46.9727,1.0000,8.5290,8.0466,1.3195,7.7335,228.1530,237.7220,11881
204.0000,1364.2972,753.4197,231.1230,-0.4692,0.8718,-0.1411,47.3376,1.0000,8.3017,8.1296,1.2475,7.7635,228.0205,236.8558,11580
205.0000,1363.8422,754.2375,230.9914,-0.4930,0.8591,-0.1372,46.7708,1.0000,8.3373,8.0737,1.1527,7.7169,228.0456,236.1790,10785
206.0000,1363.3612,755.0532,230.8629,-0.5128,0.8484,-0.1314,46.9052,1.0000,8.5280,7.9792,1.1162,7.7280,227.9614,236.0494,10683
207.0000,1362.8584,755.8673,230.7397,-0.5289,0.8396,-0.1236,46.1609,1.0000,8.4865,8.2282,1.1196,7.6664,227.5331,235.9472,11547
208.0000,1362.3379,756.6800,230.6241,-0.5415,0.8329,-0.1140,44.9412,1.0000,8.2028,8.2517,1.1419,7.5645,227.3110,235.6823,11148
209.0000,1361.8038,757.4917,230.5182,-0.5509,0.8283,-0.1025,32.4408,1.0000,8.1374,8.4049,1.2274,6.4269,226.9577,235.5044,11761
210.0000,1361.2602,758.3027,230.4242,-0.5571,0.8257,-0.0890,45.5303,1.0000,7.9645,8.4943,1.2432,7.6139,226.7151,235.3228,12593
211.0000,1360.7111,759.1134,230.3441,-0.5602,0.8251,-0.0736,43.8793,1.0000,7.1780,8.3740,1.1074,7.4745,226.5511,236.8368,11400
212.0000,1360.1608,759.9240,230.2803,-0.5603,0.8264,-0.0560,39.9637,1.0000,7.0655,8.0729,1.0723,7.1333,226.4767,237.3275,10946
213.0000,1359.6132,760.7350,230.2349,-0.5571,0.8296,-0.0363,40.9827,1.0000,7.2064,8.2487,1.0211,7.2236,226.4337,237.1769,11300
214.0000,1359.0725,761.5466,230.2100,-0.5507,0.8346,-0.0143,43.0196,1.0000,7.4401,8.4720,1.1102,7.4010,226.2891,236.5903,10771
215.0000,1358.5429,762.3592,230.2079,-0.5408,0.8411,0.0103,43.5391,1.0000,7.7026,8.5805,1.1573,7.4455,226.1550,236.3885,9878
216.0000,1358.0283,763.1731,230.2306,-0.5270,0.8491,0.0374,44.8722,1.0000,7.8626,8.5727,1.1651,7.5586,226.1554,234.9177,9615
217.0000,1357.5329,763.9887,230.2804,-0.5091,0.8581,0.0673,45.6319,1.0000,7.9287,8.5816,1.1410,7.6224,226.0489,234.7983,10039
218.0000,1357.0594,764.8061,230.3583,-0.4900,0.8663,0.0968,45.0308,1.0000,7.9074,8.8036,1.2588,7.5720,225.9142,236.4998,10361
219.0000,1356.6067,765.6252,230.4624,-0.4715,0.8731,0.1240,46.5938,1.0000,7.9006,9.1032,1.2704,7.7023,226.0656,236.9521,10513
220.0000,1356.1732,766.4459,230.5904,-0.4539,0.8785,0.1489,47.3334,1.0000,7.9979,8.5980,1.1751,7.7632,226.1564,236.6618,9912
221.0000,1355.7574,767.2679,230.7401,-0.4373,0.8828,0.1714,51.1005,0.9722,7.9671,8.9208,1.1908,8.0662,225.8770,235.6011,10172
222.0000,1355.3577,768.0912,230.9090,-0.4219,0.8862,0.1913,50.2621,0.9583,7.8367,8.9102,1.0865,7.9997,225.9998,235.7235,10226
223.0000,1354.9725,768.9155,231.0950,-0.4079,0.8889,0.2087,51.7117,1.0000,8.3157,9.1907,1.0984,8.1143,226.1030,236.5977,11826
224.0000,1354.6003,769.7406,231.2956,-0.3953,0.8909,0.2236,54.6487,1.0000,8.2251,9.3893,1.2316,8.3415,226.0803,236.8082,12121
225.0000,1354.2394,770.5664,231.5087,-0.3843,0.8925,0.2360,53.5919,1.0000,8.2957,9.9200,1.4230,8.2605,226.0110,236.8628,13779
226.0000,1353.8883,771.3927,231.7318,-0.3750,0.8938,0.2459,55.1094,1.0000,8.7373,10.7348,1.3821,8.3766,225.5572,236.4885,14457
227.0000,1353.5454,772.2193,231.9627,-0.3673,0.8949,0.2534,53.5845,1.0000,8.8372,10.7008,1.4964,8.2599,225.6460,237.1297,13794
228.0000,1353.2092,773.0461,232.1991,-0.3614,0.8959,0.2583,51.6432,1.0000,8.8059,10.3029,1.5138,8.1089,225.9360,237.3655,13260
229.0000,1352.8780,773.8728,232.4387,-0.3572,0.8969,0.2608,46.1782,1.0000,8.1493,9.9218,1.4499,7.6679,226.1493,237.0719,13830
230.0000,1352.5503,774.6994,232.6792,-0.3547,0.8978,0.2609,43.6479,1.0000,7.4753,10.2354,1.3967,7.4548,226.5847,236.9921,15628
231.0000,1352.2245,775.5255,232.9182,-0.3541,0.8988,0.2585,44.4730,1.0000,7.6584,9.1488,1.1863,7.5249,228.0690,237.4822,14229
232.0000,1351.8990,776.3511,233.1535,-0.3552,0.8997,0.2536,43.6688,1.0000,8.0777,8.7963,1.1264,7.4566,228.6614,237.7167,12072
233.0000,1351.5723,777.1760,233.3827,-0.3581,0.9006,0.2463,44.3901,1.0000,9.0020,8.6352,1.1930,7.5179,228.8380,237.6162,12847
234.0000,1351.2427,778.0000,233.6036,-0.3628,0.9014,0.2364,41.2172,0.9861,9.3239,8.1665,1.3630,7.2443,228.9777,237.5004,13063
235.0000,1350.9088,778.8229,233.8139,-0.3693,0.9019,0.2239,36.0356,1.0000,9.3304,6.6523,1.5430,6.7736,230.3415,237.5894,12013
236.0000,1350.5689,779.6445,234.0112,-0.3774,0.9022,0.2089,29.1838,1.0000,9.7159,6.5338,1.6150,6.0957,230.5058,237.4035,12854
237.0000,1350.2215,780.4647,234.1932,-0.3872,0.9020,0.1912,16.7238,1.0000,9.8351,6.6272,1.6743,4.6145,230.6500,238.0144,12611
238.0000,1349.8649,781.2834,234.3577,-0.3985,0.9011,0.1707,31.5271,1.0000,10.1770,6.5007,1.7798,6.3357,230.8198,238.1839,12130
239.0000,1349.4978,782.1002,234.5028,-0.4107,0.8995,0.1490,34.4948,1.0000,10.4198,6.3049,2.0045,6.6272,231.0782,237.6075,11320
240.0000,1349.1198,782.9148,234.6283,-0.4230,0.8971,0.1279,35.8510,1.0000,10.8086,6.4019,2.0825,6.7562,230.9597,237.5053,11042
241.0000,1348.7307,783.7269,234.7349,-0.4352,0.8939,0.1074,44.2289,1.0000,11.3050,6.6968,2.0086,7.5043,230.8813,238.1279,12101
242.0000,1348.3304,784.5362,234.8232,-0.4473,0.8901,0.0875,49.7062,1.0000,11.9147,7.6159,1.7814,7.9554,230.8361,239.4024,16087
243.0000,1347.9188,785.3421,234.8939,-0.4595,0.8855,0.0682,45.9973,1.0000,11.9242,7.6273,1.6928,7.6528,230.9122,239.4704,18545
244.0000,1347.4958,786.1444,234.9474,-0.4717,0.8804,0.0497,43.3973,1.0000,11.7227,7.5048,1.7400,7.4334,231.0376,239.4865,19770
245.0000,1347.0612,786.9426,234.9843,-0.4839,0.8745,0.0318,34.7563,1.0000,11.7140,7.3192,1.8630,6.6523,231.2063,239.5245,20102
246.0000,1346.6148,787.7364,235.0054,-0.4961,0.8682,0.0146,32.2264,1.0000,12.2027,7.2860,1.8847,6.4056,231.5879,239.1765,19341
247.0000,1346.1566,788.5253,235.0111,-0.5083,0.8612,-0.0019,35.8061,1.0000,12.6107,7.5052,1.8798,6.7520,232.0399,240.0495,19688
248.0000,1345.6865,789.3091,235.0021,-0.5205,0.8537,-0.0177,37.8398,1.0000,12.5159,7.5717,2.0889,6.9411,232.1710,240.0637,19010
249.0000,1345.2042,790.0873,234.9789,-0.5327,0.8457,-0.0328,39.2116,1.0000,12.7628,7.6650,2.2705,7.0658,232.1013,240.2084,17887
250.0000,1344.7098,790.8595,234.9421,-0.5449,0.8372,-0.0472,45.4110,1.0000,12.4900,7.7175,2.3938,7.6039,232.0779,240.1695,16636
251.0000,1344.2029,791.6254,234.8924,-0.5572,0.8282,-0.0608,42.0870,1.0000,12.0581,7.5299,2.2249,7.3203,232.1371,240.0593,17287
252.0000,1343.6836,792.3846,234.8303,-0.5694,0.8187,-0.0738,34.4842,1.0000,11.9371,7.2430,2.0913,6.6262,232.1438,239.9970,18197
253.0000,1343.1517,793.1367,234.7565,-0.5817,0.8088,-0.0860,37.9840,1.0000,11.9899,7.0356,1.9456,6.9543,232.1544,239.7277,17737
254.0000,1342.6071,793.8813,234.6714,-0.5940,0.7985,-0.0975,42.7580,1.0000,12.0749,6.9161,1.9287,7.3784,232.1682,239.5828,16766
255.0000,1342.0496,794.6180,234.5758,-0.6064,0.7878,-0.1083,39.0918,1.0000,12.2282,6.8261,1.9864,7.0550,232.0610,239.4841,16106
256.0000,1341.4790,795.3465,234.4701,-0.6188,0.7766,-0.1184,38.3426,1.0000,12.1112,6.4570,2.0793,6.9871,232.1553,239.1882,15428
257.0000,1340.8954,796.0664,234.3550,-0.6312,0.7650,-0.1279,36.4318,1.0000,12.1198,6.3008,2.1410,6.8108,231.9814,238.9895,15642
258.0000,1340.2985,796.7773,234.2312,-0.6436,0.7531,-0.1366,33.4198,1.0000,12.0675,6.4937,2.1061,6.5231,231.5789,238.8388,15674
259.0000,1339.6882,797.4787,234.0991,-0.6561,0.7407,-0.1446,30.7029,1.0000,11.5594,6.7925,1.9828,6.2524,231.3545,238.9318,14251
260.0000,1339.0644,798.1704,233.9593,-0.6685,0.7280,-0.1520,40.8722,1.0000,11.1349,6.9521,1.8372,7.2139,231.1781,239.2566,14721
261.0000,1338.4270,798.8520,233.8126,-0.6810,0.7149,-0.1586,40.1821,1.0000,10.8942,7.1506,1.7780,7.1527,230.6661,238.8429,14948
262.0000,1337.7758,799.5230,233.6594,-0.6935,0.7014,-0.1646,43.5012,1.0000,10.6824,7.3502,1.6691,7.4423,230.3192,238.7943,16690
263.0000,1337.1107,800.1831,233.5003,-0.7060,0.6875,-0.1699,42.2719,1.0000,10.4618,7.6000,1.6069,7.3364,230.0442,238.4557,14762
264.0000,1336.4316,800.8319,233.3360,-0.7185,0.6733,-0.1746,38.5310,1.0000,10.6160,7.5148,1.7236,7.0042,229.9562,238.2803,12807
265.0000,1335.7383,801.4691,233.1670,-0.7309,0.6587,-0.1786,39.2980,1.0000,10.4530,6.9451,1.6395,7.0736,230.1412,237.9019,13406
266.0000,1335.0307,802.0942,232.9940,-0.7434,0.6437,-0.1819,40.2837,1.0000,10.5952,7.2063,1.5201,7.1618,229.7555,237.5068,12726
267.0000,1334.3088,802.7068,232.8175,-0.7557,0.6283,-0.1845,36.2159,1.0000,10.7369,7.6433,1.5288,6.7905,229.3482,237.6309,12499
268.0000,1333.5722,803.3066,232.6381,-0.7681,0.6126,-0.1865,26.3221,1.0000,9.9846,7.9150,1.3397,5.7892,228.9263,237.4559,15936
269.0000,1332.8210,803.8933,232.4563,-0.7803,0.5965,-0.1879,24.2489,1.0000,10.2662,7.9481,1.2887,5.5565,228.3390,236.8799,16700
270.0000,1332.0551,804.4663,232.2729,-0.7924,0.5801,-0.1886,20.7407,1.0000,10.2385,7.9115,1.2573,5.1389,227.8791,236.5129,15008
271.0000,1331.2742,805.0254,232.0884,-0.8045,0.5632,-0.1886,19.2875,1.0000,11.7469,8.4953,1.3122,4.9556,227.1852,235.9669,15613
272.0000,1330.4782,805.5701,231.9034,-0.8164,0.5460,-0.1880,31.6609,1.0000,11.5594,8.9220,1.2080,6.3492,226.7550,236.4603,15113
273.0000,1329.6670,806.1002,231.7185,-0.8281,0.5286,-0.1868,39.2030,1.0000,11.3972,9.0657,1.2474,7.0650,226.5955,236.3038,13795
274.0000,1328.8413,806.6158,231.5343,-0.8384,0.5128,-0.1849,47.4942,1.0000,12.3293,9.7960,1.4010,7.7763,225.8505,236.8686,12759
275.0000,1328.0030,807.1191,231.3516,-0.8469,0.4996,-0.1823,47.2938,1.0000,11.7987,9.9576,1.3463,7.7599,225.6776,236.6869,11737
276.0000,1327.1544,807.6121,231.1712,-0.8537,0.4889,-0.1791,45.2634,1.0000,11.3860,9.5939,1.2276,7.5915,225.8956,235.7380,11977
277.0000,1326.2977,808.0969,230.9939,-0.8591,0.4809,-0.1753,40.1174,1.0000,10.6414,9.5103,1.1767,7.1470,225.7778,235.5630,11864
278.0000,1325.4352,808.5756,230.8205,-0.8630,0.4755,-0.1708,25.3062,1.0000,10.5426,9.1959,1.3050,5.6763,225.5816,235.6994,11186
279.0000,1324.5691,809.0505,230.6519,-0.8655,0.4727,-0.1657,23.6620,1.0000,10.7639,8.7598,1.1926,5.4888,225.8119,234.7909,11615
280.0000,1323.7017,809.5236,230.4887,-0.8667,0.4725,-0.1600,22.6940,1.0000,10.4315,8.6099,1.1929,5.3754,225.7473,234.6291,12560
281.0000,1322.8351,809.9970,230.3318,-0.8665,0.4749,-0.1537,25.1441,1.0000,9.8927,8.9713,1.1227,5.6581,225.4632,234.8920,16315
282.0000,1321.9716,810.4728,230.1820,-0.8650,0.4799,-0.1466,25.3506,1.0000,10.0867,9.0282,1.0405,5.6813,225.5365,235.3074,19840
283.0000,1321.1134,810.9533,230.0401,-0.8620,0.4876,-0.1389,28.5306,1.0000,10.4640,9.4705,1.1458,6.0271,225.0364,235.3561,20442
284.0000,1320.2629,811.4405,229.9069,-0.8574,0.4978,-0.1303,32.7725,1.0000,10.5944,9.7959,1.1805,6.4597,224.8083,235.4702,23175
285.0000,1319.4221,811.9365,229.7832,-0.8512,0.5108,-0.1210,29.2216,1.0000,10.3469,10.3053,1.2949,6.0997,224.3182,235.3811,26283
286.0000,1318.5934,812.4435,229.6697,-0.8430,0.5263,-0.1108,26.6667,1.0000,10.1194,10.5714,1.2252,5.8269,224.0462,235.5075,28276
287.0000,1317.7790,812.9635,229.5673,-0.8328,0.5445,-0.0997,33.9593,1.0000,10.1387,10.5253,1.1519,6.5756,223.9903,235.4027,29043
288.0000,1316.9812,813.4988,229.4768,-0.8203,0.5652,-0.0877,51.4842,1.0000,9.9680,10.1720,1.1819,8.0964,224.2114,235.0881,29436
289.0000,1316.2020,814.0514,229.3989,-0.8051,0.5884,-0.0746,42.2311,1.0000,9.5870,10.1179,1.2030,7.3328,224.4878,235.2074,27782
290.0000,1315.4439,814.6235,229.3345,-0.7871,0.6139,-0.0605,25.8997,1.0000,9.3433,10.2339,1.1325,5.7425,224.6976,235.3550,23397
291.0000,1314.7084,815.2163,229.2842,-0.7683,0.6384,-0.0458,18.8891,1.0000,9.1996,10.2718,1.1065,4.9041,224.6849,235.3642,21534
292.0000,1313.9935,815.8261,229.2479,-0.7528,0.6575,-0.0314,40.1472,1.0000,9.3190,10.2905,1.0796,7.1496,224.8726,235.6062,22608
293.0000,1313.2959,816.4474,229.2251,-0.7408,0.6715,-0.0173,58.8626,1.0000,9.3985,11.2455,1.1388,8.6571,225.1142,236.9532,22771
294.0000,1312.6126,817.0750,229.2155,-0.7328,0.6804,-0.0035,61.5295,1.0000,9.6477,11.3682,1.1744,8.8511,225.5745,237.1851,22398
295.0000,1311.9403,817.7034,229.2186,-0.7290,0.6844,0.0102,56.4917,1.0000,9.5837,11.3757,1.0856,8.4810,225.6432,237.2464,25809
296.0000,1311.2758,818.3272,229.2340,-0.7296,0.6834,0.0236,67.1281,1.0000,9.3613,11.0553,1.1285,9.2450,225.9731,237.2575,29094
297.0000,1310.6159,818.9411,229.2612,-0.7347,0.6773,0.0369,70.2496,1.0000,9.5027,10.8371,1.1245,9.4575,226.1636,237.2856,27056
298.0000,1309.9575,819.5397,229.3000,-0.7445,0.6658,0.0501,70.3853,1.0000,9.6909,10.7040,1.1165,9.4666,226.2574,237.2601,24512
299.0000,1309.2973,820.1176,229.3498,-0.7587,0.6483,0.0633,70.0248,1.0000,10.0817,10.6215,1.1648,9.4424,226.2576,237.1173,24619
300.0000,1308.6322,820.6694,229.4102,-0.7774,0.6243,0.0763,71.9764,1.0000,10.4379,10.1695,1.1821,9.5730,226.2864,237.0014,24751
301.0000,1307.9590,821.1897,229.4809,-0.8002,0.5931,0.0892,69.7312,1.0000,10.3616,9.8879,1.1858,9.4226,226.3946,237.0635,26498
302.0000,1307.2750,821.6741,229.5613,-0.8241,0.5572,0.1015,67.9621,1.0000,10.1183,9.7098,1.2123,9.3023,226.8003,236.8189,26523
303.0000,1306.5805,822.1225,229.6503,-0.8460,0.5212,0.1123,66.0961,1.0000,9.9207,9.5825,1.2250,9.1737,227.0944,236.9155,26012
304.0000,1305.8765,822.5363,229.7466,-0.8659,0.4852,0.1217,60.0417,0.9861,9.6618,9.5629,1.2094,8.7434,227.1490,236.9670,23286
305.0000,1305.1644,822.9167,229.8490,-0.8838,0.4496,0.1297,63.3478,1.0000,9.6093,9.6826,1.2337,8.9809,226.9776,236.9146,22150
306.0000,1304.4451,823.2651,229.9562,-0.8998,0.4146,0.1360,61.0957,1.0000,9.4899,9.8108,1.2027,8.8198,226.8700,236.9444,20249
307.0000,1303.7198,823.5829,230.0670,-0.9140,0.3804,0.1408,59.8896,1.0000,8.9907,10.1416,1.1199,8.7323,226.6446,237.0113,18195
308.0000,1302.9897,823.8714,230.1800,-0.9267,0.3472,0.1440,57.0801,1.0000,8.8173,10.1820,1.0984,8.5251,226.4658,236.9420,17696
309.0000,1302.2559,824.1319,230.2941,-0.9379,0.3150,0.1456,52.6596,1.0000,8.8761,9.1943,1.1487,8.1883,226.2891,235.9846,16763
310.0000,1301.5195,824.3658,230.4079,-0.9477,0.2841,0.1456,50.0459,1.0000,9.0532,8.8389,1.2511,7.9825,226.1562,235.3282,16215
311.0000,1300.7816,824.5744,230.5202,-0.9563,0.2544,0.1440,44.8476,1.0000,8.8872,8.7442,1.3233,7.5566,226.1481,235.0386,15783
312.0000,1300.0434,824.7591,230.6298,-0.9639,0.2261,0.1407,33.8467,1.0000,8.5239,8.6780,1.4106,6.5647,226.2140,234.7883,14584
313.0000,1299.3060,824.9212,230.7353,-0.9705,0.1992,0.1358,15.9561,1.0000,8.1815,8.6587,1.4044,4.5073,226.2692,234.9612,13397
314.0000,1298.5705,825.0620,230.8354,-0.9763,0.1737,0.1291,9.9401,1.0000,7.9159,8.7972,1.4520,3.5576,226.2267,235.0695,12849
315.0000,1297.8381,825.1828,230.9290,-0.9813,0.1496,0.1208,11.9053,1.0000,7.5153,8.9047,1.5325,3.8934,226.1692,235.5734,12365
316.0000,1297.1099,825.2851,231.0148,-0.9857,0.1269,0.1106,13.1344,1.0000,6.6110,9.2104,1.4414,4.0894,226.2214,235.7296,11745
317.0000,1296.3871,825.3702,231.0915,-0.9895,0.1057,0.0985,12.7218,1.0000,6.1177,9.1862,1.4487,4.0247,226.3508,235.8052,10807
318.0000,1295.6707,825.4393,231.1577,-0.9927,0.0858,0.0845,20.8337,1.0000,6.1993,8.9989,1.4236,5.1504,226.3825,235.8585,10170
319.0000,1294.9619,825.4939,231.2124,-0.9954,0.0674,0.0684,14.5744,1.0000,6.2563,9.2476,1.4059,4.3078,226.0364,235.8210,9602
320.0000,1294.2619,825.5353,231.2541,-0.9975,0.0505,0.0500,18.0038,1.0000,6.4677,9.8225,1.4612,4.7878,225.9839,236.0019,8217
321.0000,1293.5718,825.5647,231.2817,-0.9990,0.0350,0.0293,30.5688,0.9861,6.5887,9.9365,1.5101,6.2387,225.9603,236.0720,6969
322.0000,1292.8926,825.5836,231.2939,-0.9998,0.0209,0.0060,36.8593,0.9583,6.8022,10.1972,1.4579,6.8506,225.9110,236.2066,6419
323.0000,1292.2256,825.5934,231.2893,-0.9998,0.0084,-0.0202,33.8806,0.9583,7.0653,10.2878,1.4662,6.5680,225.9351,236.2555,6227
324.0000,1291.5718,825.5952,231.2668,-0.9988,-0.0025,-0.0493,32.9965,0.9167,7.0834,10.3359,1.5249,6.4817,225.9682,236.6517,5675
325.0000,1290.9324,825.5905,231.2250,-0.9966,-0.0118,-0.0817,39.3559,0.8889,7.1815,10.5123,1.6059,7.0788,226.0425,236.8960,5004
326.0000,1290.3086,825.5807,231.1628,-0.9929,-0.0194,-0.1176,38.1250,0.8889,7.3033,10.8406,1.6461,6.9672,226.0703,236.9889,4575
327.0000,1289.7014,825.5669,231.0788,-0.9872,-0.0251,-0.1572,47.0058,0.9167,7.3920,11.0384,1.8862,7.7363,226.0665,237.1043,4550
328.0000,1289.1121,825.5507,230.9718,-0.9792,-0.0287,-0.2008,44.7512,0.8750,7.5178,11.0267,2.0418,7.5484,226.0699,237.0412,5145
329.0000,1288.5416,825.5333,230.8405,-0.9682,-0.0303,-0.2485,43.7465,0.8611,7.4444,11.2013,2.0201,7.4632,226.0770,237.2086,5523
330.0000,1287.9913,825.5161,230.6836,-0.9534,-0.0295,-0.3003,35.7073,0.8611,7.3631,11.6811,1.9828,6.7427,226.1125,237.6389,6019
331.0000,1287.4621,825.5004,230.4999,-0.9341,-0.0262,-0.3560,43.5299,0.8611,7.3411,11.8014,2.0477,7.4447,226.1619,237.7640,6600
332.0000,1286.9552,825.4875,230.2881,-0.9094,-0.0202,-0.4154,49.4045,0.8750,7.1813,12.2355,2.0125,7.9312,226.2333,238.2164,7088
333.0000,1286.4718,825.4789,230.0470,-0.8785,-0.0114,-0.4776,57.5342,0.9444,7.0162,12.6513,1.9559,8.5589,226.2982,238.3133,7306
334.0000,1286.0130,825.4757,229.7752,-0.8406,0.0001,-0.5417,46.6048,1.0000,6.6579,12.6906,2.1707,7.7032,226.3482,238.1310,7397
335.0000,1285.5799,825.4795,229.4716,-0.7952,0.0144,-0.6061,50.5262,1.0000,6.5544,13.6911,2.1362,8.0207,226.3576,239.7347,7169
336.0000,1285.1737,825.4914,229.1348,-0.7424,0.0312,-0.6693,43.4132,0.9861,6.4897,14.8549,2.3811,7.4347,226.3633,239.8253,7726
337.0000,1284.7955,825.5129,228.7636,-0.6824,0.0501,-0.7292,15.9972,1.0000,6.2905,15.7139,2.8205,4.5131,226.3694,230.7436,7588
338.0000,1284.4464,825.5453,228.3568,-0.6164,0.0706,-0.7842,15.4909,1.0000,6.3509,16.1747,2.6883,4.4411,226.3972,233.9683,9319
